backers_count,blurb,category,pledged,usd_pledged,usd_goal,currency,name,SuccessfulBool
49,"The P112 is a single board computer using the Z180 microprocessor running CP/M, DOSPLUS, or ZSDOS.",Hardware,8116.0,8116.0,8000.0,USD,P112 Single Board Computer Kit,1
359,The DIY Desktop CNC Machine - automated fabrication in your home. Your personal cutting/engraving/etching/milling machine in kit form.,Hardware,69882.0,69882.0,15000.0,USD,DIY Desktop CNC Machine,1
407,"The ultimate beer kegerator upgrade. Monitor keg volume, give users accounts, and more! Visit us at kegbot.org",Hardware,46168.01,46168.01,15000.0,USD,Kegbot: Tablet-Powered Beer Kegerator,1
34,Synchronously control four DC motors at the same time with only three pins on Arduino.  The design has a 3 or 4 wire SPI slave port,Hardware,2082.0,2082.0,1000.0,USD,Arduino Compitable Quad DC Motor Control Board,1
851,Comes with all the hardware and software you need to quickly get your FPGA project going.  Now you can focus on the real engineering.,Hardware,80897.99,80897.99,7500.0,USD,miniSpartan6+ : A Powerful FPGA Board and Easy to Use IDE,1
114,"netAQUA Irrigation Controller: web-enabled, easy to use, accessible from anywhere, automatically adjusts to weather.",Hardware,25579.0,25579.0,15000.0,USD,netAQUA: Web-enabled Irrigation Controller,1
15,A battery pack for Arduino that makes fixed 5v dc with only 3 small AAA size battery even if the batteries voltage drop,Hardware,975.0,975.0,800.0,USD,BatteryDuino - Battery shield for Arduino,1
183,Control the movements of a live cockroach from your own mobile device! This is the world's first commercially available cyborg!,Hardware,12339.0,12339.0,10000.0,USD,The RoboRoach: Control a living insect from your smartphone!,1
292,iCPooch is an internet enabled device that lets you video chat and deliver your dog a treat from anywhere in the world!,Hardware,29706.62,29706.62,20000.0,USD,iCPooch -- Internet Pet Treat Delivery & Video Chat,1
193,"Ever needed to record an important phone call, transfer voicemail to computer or capture any audio phone plays? You need RECAP!",Hardware,11154.0,11154.0,1000.0,USD,RECAP - Record Android & iPhone Calls on PC,1
82,"Use with your smartphone, ipad or android tablet to view and capture UV-Fluorescent images. Many applications for home & industrial use",Hardware,3735.0,3735.0,2000.0,USD,FluoroVu - Capturing Ultraviolet Fluorescence,1
122,The Cornet3 is a 3rd generation tube phono preamp for vinyl playback.,Hardware,45727.0,45727.0,11750.0,USD,Cornet3: A DIY Tube Phono Preamp,1
79,lift is Bluetooth 4 powered garage door controller. Wouldn't it be cool to open your garage door with your iPhone.,Hardware,5368.0,4985.17818128,4643.4223,AUD,lift -- the easy way to open your garage door,1
54,Open Analog is an organization dedicated to exciting makers about analog hardware. We make popular ICs into transistor level kits!,Hardware,1587.55,1587.55,1000.0,USD,Open Analog,1
95,"An affordable, high-powered portable USB Charger with a 1A charging rate powered by 3 AA batteries that fits inside an altoids tin.",Hardware,3211.0,3211.0,3000.0,USD,USB-U Portable USB Charger,1
315,We're developing a new flywheel technology which will dramatically reduce the cost of energy storage and clean energy.,Hardware,56162.0,56162.0,54000.0,USD,Velkess Energy Storage,1
187,A monitor-mounted smartlight that creates the optimal illuminated environment for whatever screen-based activity you are doing.,Hardware,61490.0,57610.5085842,56214.5148,AUD,Luto smartlight – Illumination for screen environments,1
110,The worlds first body worn action-cam camera mount that shows you in extreme action from any perspective you want.,Hardware,16971.8,27118.952736,15978.8312,GBP,"3rd Person View camera mount for action cams,GoPro and DSLR",1
576,"Kepler is an intelligent gas and carbon monoxide detector that features active monitoring, intelligent alarms, portable design and more",Hardware,61021.0,56253.7740387,27656.269500000002,CAD,Kepler: Your Best Home Gas Detector,1
334,+port allows you to power your mobile device and use USB devices at the same time,Hardware,17617.0,17617.0,12500.0,USD,+port: Power + USB at the same time,1
1219,Never be without power again. Charges full in 4½ hours of direct sunlight and refills your phone 3 times. A solar charger that works!,Hardware,132524.0,132524.0,38000.0,USD,"Solarpod Pyxis, The Best Portable USB Battery Pack & Charger",1
53,Breadboard to Arduino Style Shield Adapter. Easily use any Arduino style shield in a breadboard circuit.,Hardware,2144.0,2144.0,1500.0,USD,Breadboard Shield Adapter for Microcontrollers or Arduino,1
43,"A team of high-school students with a passion for rocketry build a micro-H2O2 rocket, pioneering a cleaner and safer form of propulsion",Hardware,1049.0,1049.0,850.0,USD,June Sky: H202 Rocket,1
269,An open source linear bearing for CNC equipment that is low cost and extremely easy to integrate into your design.,Hardware,26268.76,26268.76,5900.0,USD,MakerSlide Open Source Linear Bearing System,1
117,Advanced LED technology built to grow plants from seed to harvest without the hassles of weather and costs of conventional grow lights.,Hardware,56356.0,56356.0,52000.0,USD,ARC Series:  The Grow Light Reinvented,1
32,Quadcopter flight control system with built in IMU and Cortex-M4F processor.,Hardware,7444.0,7444.0,5000.0,USD,AshimaCore - Embedded ARM / IMU Sense and Control System,1
598,Ever wished for a single-board computer like Raspberry Pi but with better performance and x86 architecture? JaguarBoard is your answer!,Hardware,40002.0,40002.0,3000.0,USD,JaguarBoard: x86-based Single Board Computer,1
83,"Combining sleek modern design and a comfortable ride, the Caruca is the next big thing that is sure to change the game of golf forever!",Hardware,20001.0,20001.0,20000.0,USD,"Caruca - A Single Rider, Electric Golf Scooter/Cart",1
400,"EVE is open hardware. A server for connecting all your wireless devices to a single point, no larger than a box of playing cards.",Hardware,20964.77,33715.4458375,24122.9304,GBP,EVE Alpha - Raspberry Pi wireless development hardware,1
154,"The KUDU is a multifunctional grill, griddle, and fire pit designed to create the ultimate outdoor experience.",Hardware,94511.0,94511.0,75000.0,USD,KUDU Safari Braai Grill,1
801,"1st GPS watch w/ color maps on a 2” screen, Leikr challenges how intuitive a watch can get: one-glance display, downloadable workouts.",Hardware,267389.03,267389.03,250000.0,USD,Leikr: The new Danish designed GPS sports watch,1
877,Plant Link makes you a smarter gardener.,Hardware,96690.15,96690.15,75000.0,USD,Plant Link: Listen to your plants,1
192,μGO removes the shackles of limited hard drive space by giving mobile devices the ability to access data from external SD cards,Hardware,5689.0,5689.0,5500.0,USD,Expandable SD and Micro SD storage for Android users.,1
350,InfoMotion Sports Technologies rocks the Digital Sports world with it’s 94Fifty  motion sensor basketballs.,Hardware,130237.07,130237.07,100000.0,USD,94Fifty: Freakishly Smart Sensor Basketballs,1
479,"An evolution in PC Gaming devices, the Stinky Footboard is the perfect companion to your Mouse and Keyboard. Improve your Gameplay!",Hardware,79562.02,79562.02,75000.0,USD,STINKY the Gaming Footboard - Step Up Your Game!,1
547,Does your iPad case charge your phone? The LilyPad Case uses new solar ink to convert light into energy. It includes HDMI & More!!,Hardware,104482.0,104482.0,27000.0,USD,LilyPad ~ Using Light to Power All Our Mobile Devices,1
63,"Power two USB devices in the same time like your phones and GPS units or Raspberry Pi, while outdoors or in the lab.",Hardware,3826.0,3826.0,2000.0,USD,3000 mA Rugged Dual USB Power  Adapter/Charger,1
373,"The best design. High efficient, iPhone and Android UNIVERSAL multi charger for home, office and much more...",Hardware,36028.14,36028.14,25000.0,USD,LIFE-SPOT - Powerful Solution,1
753,Rico is the world’s first smart-home security device that uses your spare smartphone as its brain and eyes.,Hardware,119120.0,119120.0,100000.0,USD,Rico - Turn your used smartphone into a smarthome device,1
83,"The MyPiFi LED bar for the Raspberry Pi, Arduino, Hummingboard, Beagleboard, PCduino and other GPIO devices. Great for projects.",Hardware,1031.0,1649.0511987,1279.57416,GBP,"MyPiFi Light Bar Board For Raspberry Pi, Arduino and more",1
57,"An all-in-one breadboard with Oscilloscope, Spectral Display, Function Generator, and Power Supply.",Hardware,10601.0,10601.0,5000.0,USD,Bakerboard: The Educational Breadboard with More,1
984,SmartCharge™  -  World's first LED light bulb which you can turn ON/OFF from the same wall switch even during a power outage.,Hardware,91804.0,91804.0,50000.0,USD,SmartCharge™ - Never be in the dark again!,1
76,"The Battery Shield makes it easy to add 9 volts to any chipKIT, Arduino, CHIPINO or any other chipKIT / Arduino/ CHIPINO style module.",Hardware,2770.0,2770.0,1500.0,USD,chipKIT / Arduino / CHIPINO Style Battery Shield,1
89,"There are plenty of Raspberry Pi cases available, but the Spin Case is where great function meets refined design.",Hardware,8218.0,8218.0,4000.0,USD,The Spin Case - A Refined Raspberry Pi Case,1
77,The BoomPro is a helmet mounted extension rod that easily allows for a unique third person filming angle for the GoPro camera.,Hardware,4504.0,4504.0,4000.0,USD,BoomPro for GoPro Cameras,1
461,3in1 Aircraft Aluminum Ballpoint Pen with fine-point precision stylus & silicone tip for better interaction on Android & Apple devices,Hardware,25154.0,23088.8840179,9179.0109,CAD,ZEN : Write & Draw Precisely On Touch Screens And Paper,1
76,"A professional grade, affordable data acquisition and control board that promotes an open standard in top tier DAQC.",Hardware,16373.15,16373.15,15000.0,USD,"Tekdaqc - robust, precise data acquisition and control.",1
29,"If you know anyone in Florida, chances are you've heard of our secret agent problem. Here at FAMiLab, we hope to purchase a laser to cut them in half!",Hardware,2287.0,2287.0,2000.0,USD,Secret Agent OverPopulation Plan: Laser Cutter @ FAMiLab,1
68,PDF directions for building an RC vertical takeoff and landing airplane.,Hardware,1723.0,1723.0,700.0,USD,How to build a Vertical Take Off and Landing airplane.,1
241,Low cost Arduino compatible master of light in a tiny package for custom projects,Hardware,7266.25,7266.25,5000.0,USD,TinyGlo+,1
12,"6LED, Buzzer,RTC,Step/Servo Motor,RFID reader, NRF24L01, ESP8266 WiFi, Bluetooth,16x2/20x4/ 84x48LCD,HAT EEPROM,  DHT22, UltraSonic,...",Hardware,1530.0,2251.1553714,1471.34338,GBP,Modules HAT EDU Learning Kit - V2  for Raspberry Pi  B+  B2,1
4010,Mycestro™ is a 3D mouse that fits on the index finger and allows you to control your computer with hand gestures and mouse functions.,Hardware,354115.22,354115.22,100000.0,USD,"Mycestro™, The Next Generation 3D Mouse",1
246,"A smart phone controlled power outlet which has precise timer, continuously variable dimmer and surge protector in it.",Hardware,22248.22,20101.4821328,18070.1936,CAD,SMART OUTLET,1
502,Protect your camera's HDMI & USB ports from $1000 repair fees and prevent sudden signal loss that can ruin your shots.,Hardware,22661.0,22661.0,22000.0,USD,Canon 5D Mark III  HDMI / USB Port Protector,1
204,"GUARDZILLA is the first All-Weather, AC/DC-powered, Wi-Fi security camera. Monitor your world from wherever you are on your smartphone.",Hardware,29614.0,29614.0,25000.0,USD,Guardzilla All Weather Wi-Fi Security Camera,1
1952,"A sturdy, customizable 3D printer that is easy to use and affordable for all. 3D print almost any object. There are no limits!",Hardware,1092098.34,1092098.34,31500.0,USD,RigidBot 3D Printer,1
348,"The BeerBug™ connects you with the inner workings of your fermenting beer:  S.G., Temp, Alcohol%, Real-time updates, Share, & Explore",Hardware,59296.0,59296.0,25000.0,USD,The BeerBug™ - Digital Hydrometer,1
4474,"The EMBRACE+ keeps you informed, while your smartphone stays in your pocket or purse!",Hardware,264527.43,264527.43,80000.0,USD,"EMBRACE+, a smart piece of wearable technology",1
59,"Deliver a personal robotics experience to every student in our class this spring, while also getting a cool robot yourself!",Hardware,5588.0,5588.0,2300.0,USD,One Robot Per Child,1
81,"Start 3D Printing with an Affordable, Quick Build, Optimized, Large Format 3d Printer. Available as a DIY Kit or Fully Assembled!",Hardware,65346.0,65346.0,25000.0,USD,The Vision : Not Just a 3D Printer... A DREAM,1
50,The SLD is an intuitive USB-based MEMS data acquisition system with superior functional capabilities in a small and lightweight package,Hardware,9318.0,9318.0,5000.0,USD,Nine Axis Configurable Orientation Logger,1
19,"FIRST Team 1891, from Meridian, ID: a high school robotics team building robots and inspiring kids to study engineering and technology.",Hardware,1505.0,1505.0,1500.0,USD,FIRST Team 1891:  Build the Future.  Build a Robot!,1
68,Avago ADNS-9800 High-Performance LaserStream™ Gaming Sensor module. Motion detection up to 150 inches per second.,Hardware,2047.0,2047.0,280.0,USD,High Speed Laser Optical Sensor,1
1991,Transmit or receive any radio signal from 30 MHz to 6000 MHz on USB power with HackRF.,Hardware,602960.46,602960.46,80000.0,USD,"HackRF, an open source SDR platform",1
140,"Be among the first to get your hands on the Eco-friendly Solar powered on road/off road Ebike that goes anywhere ...

- THE BEAST! -",Hardware,136378.4,127871.613189,92824.74135,CAD,Daymak Beast,1
118,Build a Fiberglass Guitar with Killer Tones and Retro Looks!  Easily customized and no painting required. Made in the USA!,Hardware,27646.0,27646.0,26000.0,USD,USA Made Fiberglass Guitar Bodies. Dream. Build. Play Loud.,1
155,Using the 3D Refiner you'll transform any 3D Print into a high quality beautifully finished part in a fraction of the time!,Hardware,32554.38,32554.38,5000.0,USD,3D Refiner by 3Dprintsexpress.com,1
155,Force sensitive film that can be easily cut into any shape to be used as a sensor or switch for Arduino and other electronic projects.,Hardware,7005.0,7005.0,4000.0,USD,Sensor Film Kit - Custom Force Sensors and Switches,1
711,SAFE and FAST USB charging on-the-go!!! Protect yourself against Identity Theft . Works with Lightning Connector / MicroUSB,Hardware,15193.67,15193.67,9750.0,USD,LockedUSB Adapter - USB Charger Firewall & Power Optimizer,1
104,"Safety inspired, extreme durability, comfort and ease of use. The fundamentals behind the VuPack. Evolutionary and revolutionary design",Hardware,15365.0,15365.0,7000.0,USD,"3rd Person View Mount for GoPro, or 1/4-20 thread compatible",1
69,"Our project is to build an affordable desktop CNC machine that can be used to mill, cut, route and engrave common materials.",Hardware,47608.0,47608.0,10000.0,USD,Modular Desktop CNC Machine,1
72,"Customizable arcade controls and a multi-control adapter transform the 1982 and Flashback ColecoVision, plus the Atari 2600 and 7800.",Hardware,12302.0,12302.0,9650.0,USD,Super Arcade Controllers and Adapters for ColecoVision,1
45,MICO makes it easy for your Arduino project to interact with people over a phone call. Get your MICO and focus on your awesome project!,Hardware,3338.0,3338.0,150.0,USD,MICO Shield for Arduino,1
282,bluebuddy provides the fastest way to log and share dive logs; it is the must-have accessory for the connected scuba diver.,Hardware,31933.11,31933.11,20000.0,USD,bluebuddy - Wireless Bluetooth 4.0 LE scuba diving logger,1
672,Enjoy photographing movies on your iPhone with an ultra-small stabilizer which will get rid of the camera shake.,Hardware,63716.0,63716.0,50000.0,USD,Elephant Steady - Smallest stabilizer ever for iPhone!,1
29,Do you want to increase production and/or speed up the production process?,Hardware,17910.0,17910.0,7500.0,USD,CNC BT15/ISO15 ATC Spindle Cartridge and Spindle Shaft Kit,1
32,"Do you have an Android phone collecting Dust? Put it to work with STEMbot1, an easy to build kit that will make your phone come alive.",Hardware,1932.0,1932.0,640.0,USD,STEMbot1 - An Android Based Robot Kit for $64.00,1
1101,"Smart Car, OBD, Dual-Mode Long Range Bluetooth, GPS/GNSS Tracker, NFC and more.  Works with free iOS and Android Apps. No Monthly Fees.",Hardware,177291.99,177291.99,50000.0,USD,miaLinkup™- A NEW DIRECTION IN CONNECTED CAR AND IoT,1
176,"The ilatch is a case that meets all needs, in any environment and is super helpful for kids and parents!",Hardware,7125.0,7125.0,7000.0,USD,The iLatch Ipad Case for iPad 1 & 2,1
58,"a member-based digital fabrication workshop in austin, texas. your pledge helps make a down payment on a laser cutter and cnc router.",Hardware,5843.0,5843.0,5000.0,USD,MAKEatx : a digital fabrication workshop,1
68,"Our mission is to provide the highest quality, easiest to install, twist-in LED lamp replacement for street and area lighting.",Hardware,14306.0,14306.0,10000.0,USD,"AlterLume LED Streetlights; ""Just change the bulb!""",1
52,"The Demo-Shield makes it easy to get started with Arduino, chipKIT, CHIPINO or any Arduino style module.",Hardware,1394.0,1394.0,750.0,USD,"Demo-Shield for Arduino, chipKIT, CHIPINO",1
311,A revolutionary system combining your favorite downhill ski binding with the most efficient touring capabilities available.,Hardware,66509.0,66509.0,50000.0,USD,SI&I Alpine Ski Touring System,1
145,Our project is to build a set of CNC components that can easily be assembled in many different ways to create one incredible machine.,Hardware,36915.0,36915.0,5000.0,USD,CNC Building Blocks,1
1290,The IR-Blue is an affordable thermal imaging accessory for iPhone and Android Devices. See the world in a new way.,Hardware,195805.88,195805.88,20000.0,USD,IR-Blue - Thermal Imaging Smartphone Accessory,1
72,"A professional grade MultiCopter designed with a focus on user experience, value and state-of-the-art flight technology.",Hardware,51058.0,51058.0,24050.0,USD,SwitchBlade TriCopter - Professional Grade MultiCopter,1
620,The watch for the electronic geek. All the features of a watch combined with an oscilloscope and a waveform generator.,Hardware,69382.2,69382.2,60000.0,USD,Oscilloscope Watch,1
86,This network security device is the powerful toolset and opensource platform that developers and hobbyists have been waiting for.,Hardware,18928.0,16736.4016456,10610.5674,CAD,Little Universal Network Appliance (LUNA),1
44,A Bright Gleaming Brick of Pure Rock & Roll.,Hardware,8947.0,8947.0,7000.0,USD,The Small Hadron Collider,1
1146,"Bootable from a PC or Mac, StormFly is a secure, super-fast USB 3.0 with an Operating System, built into a cool wristband.",Hardware,120929.99,120929.99,100000.0,USD,StormFly: Like a PC On Your Wrist,1
226,Small and powerfull development board for ARM Cortex-M3,Hardware,8641.95,13206.1156088,10696.98497,GBP,MatchboxARM,1
568,"myLIFTER is a ""smart"" lifting device that you control with your iOS or Android 4.3 smart  phone or tablet over Bluetooth 4.0!",Hardware,106394.0,106394.0,50000.0,USD,myLIFTER,1
122,RELAY the convenience of your WALL SWITCH function to any other electrical DEVICE in the room with the e5 Relay!,Hardware,21172.36,21172.36,20000.0,USD,"e5 Relay:  Easy, Elegant, Exciting Home Automation",1
48,"The RepRap 3D printer that can reproduce itself, as well as useful 3D plastic objects!",Hardware,3961.0,3961.0,1000.0,USD,RepRap: The Self Replicating DIY 3D Printer in Your Home,1
29,A pair of kits or finished assemblies to make easy control/user interfaces for micro-controlled projects.,Hardware,1739.44,1739.44,1200.0,USD,Control Panel & Case for Microprocessor Devices,1
39,"Create hands-on classroom experience for Agile / Scrum Design and Manufacturing, build a car with WIKISPEED at their Seattle HQ",Hardware,16127.0,16127.0,10000.0,USD,Develop eXtreme Manufacturing class and curriculum,1
7794,"Super-high performance Bluetooth speaker; waterproof & sand proof, that fits in your jeans pocket - minus all the stuff you don't need.",Hardware,839834.49,839834.49,75000.0,USD,NudeAudio Super-M,1
93,"Super I/O and power supply card for Raspberry PI. 13 Ana/Digital/Pulse Inputs, 2 Ana Outs, 8 Digital 1A Outs, RS232, RS485, CAN, AHRS",Hardware,15499.99,15499.99,15000.0,USD,Smart IO Expansion Card for Raspberry PI,1
48,Fun board for learning. Use with Arduino or this new ATtiny board.,Hardware,1156.56,1156.56,200.0,USD,Blinky Fish,1
90,"The Ultra-Bot 3D Printer is a beautiful printer inspired by the original Makerbot Cupcake. Buy as an Upgrade, Full Kit, or Assembled.",Hardware,45540.5,45540.5,7500.0,USD,Ultra-Bot 3D Printer,1
695,RFIDler (RFID Low-frequency Emulator & Reader). An open platform RFID reader/writer/emulator that can operate in the 125-134 KHz range.,Hardware,28377.6,44367.4524902,15009.28704,GBP,RFIDler - A Software Defined RFID Reader/Writer/Emulator,1
571,"Waterproof flash drive, stylus and phone stand in a small package",Hardware,24594.0,24594.0,20000.0,USD,"US3 Drive - Waterproof Drive, Stylus & Smartphone Stand",1
16,A project dedicated to saving the Earth and proving the DC motor is supreme to combustion engines.,Hardware,1683.0,1683.0,1500.0,USD,Fast & Green Go-kart: A High School Senior Project,1
437,The Wahoo RFLKT+ Smart Bike Computer: an iPhone powered bike computer  that connects your iPhone wirelessly to ANT+ cycling sensors,Hardware,115513.0,115513.0,100000.0,USD,Wahoo Fitness RFLKT+ SMART Bike Computer with ANT+ Bridge,1
42,"PowerBarr lets you charge your mobile devices using solar energy, without plugging into the wall. Help make it accessible today!",Hardware,7058.0,6649.14410542,6594.50393,CAD,PowerBarr Solar Phone Charger,1
242,mibo is a simple yet high efficieny digital microscope conversion kit for your cell phone. Explore amazing details of the world.,Hardware,7160.0,7160.0,6000.0,USD,mibo : A Full Featured Microscope Kit For Your Phone.,1
111,A Magnetic Levitation Sculpture that levitates a small magnetic cube without any power input or spinning required.,Hardware,7159.0,7159.0,3000.0,USD,Magnetic Levitation Sculpture,1
105,Laser cutters are too expensive for most people to individually own.  We at HeatSync Labs want one to share with the local community.,Hardware,9235.99,9235.99,7500.0,USD,Laser Cutter for Phoenix Area Makers,1
124,"Power your USB devices like Phones, Raspberry Pi, Arduinos  from a multitude of power sources like solar arrays, cars, boats, batteries",Hardware,6305.0,6305.0,2000.0,USD,USB Power Adapter/Charger,1
67,"User customizable and reprogrammable LED flow toys. IR and Android wireless control. Create and add custom graphics, text and logos.",Hardware,16689.8,16689.8,10000.0,USD,SpinFX: Persistence of Vision Poi and Phoenix LED Hoop,1
184,This kit is for young and novice builders of electronic circuitry. It will guide them through the fundementals of circuit design.,Hardware,8363.0,8363.0,2500.0,USD,Electronic education kit for novice builders of technology.,1
191,"We are developing a line of professional LED props that the hooper, staffer and poi spinner in all of us can enjoy.",Hardware,35638.2,35638.2,20000.0,USD,"Professional ""X-Treme"" LED Poi, Hoops and Staff Props",1
492,Easy to use bluetooth food scale with companion iOS app that tracks what you eat and provides accurate nutritional information.,Hardware,46850.0,46850.0,30000.0,USD,"Smart Food Scale: Less about WEIGHT, more about YOU.",1
126,"The Pax Instruments T400 is a simple, accurate, inexpensive, open source, four-channel temperature datalogger.",Hardware,13627.95,13627.95,6250.0,USD,Pax Instruments T400 Temperature Datalogger,1
3,"Internal watercooling system for my Clevo P375sm-a, and maybe other models further down the road",Hardware,110.0,18.4146402,16.740582,DKK,WaterCooled Laptop,1
341,"Industrially designed to keep your Pi safe, even outdoors & lets you program, shoot video, game, overclock & play with electronics...",Hardware,13112.0,19823.3256698,18898.075875000002,GBP,"PiCE, The Ultimate Case For Your Raspberry Pi & Camera",1
80,"Build this simple electronic candle kit.  Simulates a flame without the worry, 3 LED's for an animated flame, timed modes, auto off.",Hardware,2292.0,2292.0,2000.0,USD,qFlame Kit,1
26,The T1 Trust is building the 5550 T1 duplex-drive steam locomotive from scratch. The first step is to create its keystone.,Hardware,2424.5,2424.5,1000.0,USD,The T1 steam locomotive keystone,1
84,PicDevUSB - A USB Enabled PIC Microcontroller Development Board,Hardware,3337.0,5623.63917263,1685.23799,GBP,PicDevUSB,1
685,Trax is a tiny and smart GPS tracker that locates your Children and Pets using an intuitive App. It's easy to use and affordable!,Hardware,71065.49,105839.314551,74466.0415,GBP,Trax: Next generation mini GPS tracker for Children and Pets,1
200,KREATION is an affordable vacuum former that allows you to mould plastic into almost any shape!,Hardware,19499.0,19499.0,5000.0,USD,KREATION Vacuum Former: Make plastic prototypes and toys,1
441,"Vololights alerts drivers behind you to your rate of deceleration whether you are engine braking, downshifting or using brake levers.",Hardware,53886.0,53886.0,50000.0,USD,Vololights: Enhanced Motorcycle Visibility,1
66,The first Smart Shoe to reduce stress and impact to the body by allowing a natural motion for Golf & Baseball players.,Hardware,54371.0,54371.0,50000.0,USD,Turning Shoe eDrive Plus: The Ultimate Sports Shoe,1
22,Kickstarter project to provide detailed open source docs for smd parts feeders I built for my PNP machine.,Hardware,1811.0,1811.0,1500.0,USD,open source smd parts feeders,1
99,iPhly lets you fly R/C airplanes and drive R/C cars from your iPhone or iPod Touch. Both the hardware and the software are open source.,Hardware,16918.2,16918.2,5900.0,USD,iPhly: Radio Control with iPhone,1
31,"Celebrate New England D.I.Y: Rhode Island’s own Mini Maker Faire, August 28, 2010!",Hardware,1642.64,1642.64,1500.0,USD,Rhode Island Mini Maker Faire,1
79,A post-PC scanner for a post-PC world.  Scandock utilizes your smartphone and is the fastest and most efficient way to scan.,Hardware,106683.33,106683.33,100000.0,USD,Scandock : The Post-PC Scanner,1
238,A car power supply for your Raspberry Pi that senses your ignition and safely shuts down your Pi.,Hardware,6576.0,6576.0,500.0,USD,Raspberry Pi Car Power Supply Ignition Switch,1
83,Festive PiRingo boards from 4tronix are a fun way to learn GPIO programming in Python or Scratch with Christmas themed designs.,Hardware,1307.0,2106.59669526,1208.835135,GBP,PiRingo: Festive Fun for Raspberry Pi GPIO,1
165,"Please help support the launch of Smart Power Base, an external battery to power your Arduino, Raspberry Pi, and Beagle Bone projects",Hardware,9525.0,9525.0,5000.0,USD,Smart Power Base Initial Production Run,1
541,ZKOO is a fun and unique new way to play and interact with hundreds of your existing games and apps.,Hardware,55948.41,55948.41,15000.0,USD,ZKOO - The World’s Most Advanced Gesture Tracking Camera,1
85,Your own firefly light show anytime,Hardware,5213.0,5213.0,5000.0,USD,TinyGlo,1
3480,"Also available in Carbon Fiber finish. Amazing impact protection and timeless design; the most innovative iPhone case, with style.",Hardware,88904.8,125692.650513,8482.7355,GBP,SolidSuit: Leather Finish Impact Protection Case for iPhone,1
241,Micro-USB in-line shutdown circuit switch for Raspberry Pi,Hardware,5731.42,5731.42,1250.0,USD,Raspberry Pi Micro-USB On / Off Power Switch Circuit,1
170,Arduino talking on the phone is now easy! MICO does the heavy lifting so you can focus on your remote controlled project.,Hardware,5898.0,5898.0,5000.0,USD,Hello MICO! Arduino & mobile phone interface made easy,1
105,"A pressure sensitive stylus for iPad and Android tablets. Inexpensive to produce and buy, all designs and software will be open source.",Hardware,10264.0,10264.0,10000.0,USD,PressurePen - the Open Source pressure sensitive stylus,1
165,"World's First Smartdock controlled by APP on your smartphone. Works with Tablets, iPhone 6 5S 5C 5 4, Samsung, HTC, Windows Phone",Hardware,8458.0,14253.7429194,8426.18995,GBP,"STAGE 5 Dock - First Smartdock for Iphone, Android & Tablets",1
449,"An open-source, wireless, Internet of Things Greenhouse monitoring and automation system for your farm or garden.",Hardware,47053.67,47053.67,25000.0,USD,HarvestGeek -- Brains for your Garden,1
264,"Scan on the go, translate immediately. WorldPenScan X is a pen scanner & translator for iPhone/Android phone, iPad, tablets & Mac/Win.",Hardware,34652.0,34652.0,30000.0,USD,WorldPenScan X-The World's First Pen Scanner for iOS/Android,1
43,ControLeo is based on the Arduino Leonardo. It is a quad relay controller enclosed in a professional box.,Hardware,2744.0,2744.0,500.0,USD,ControLeo: An Arduino compatible controller,1
10,"Its not just about the ride, its not just about the music, ... Its about riding to earn your music.",Hardware,752.0,752.0,750.0,USD,Bicycle Sound System,1
278,"The Xminilab is a combination of 3 electronics instruments: an oscilloscope, a waveform generator and a protocol sniffer. Now Portable",Hardware,31360.03,31360.03,15000.0,USD,Xminilab Portable Oscilloscope,1
253,Connect to your Raspberry Pi with ease and flexibility.  Opto-isolated GPIO pins.  Wide range operating voltage.  High current outputs.,Hardware,7553.0,7553.0,2500.0,USD,Opto-pi: An Opto-Isolator Board for the Raspberry Pi,1
100,"The Maximite BasicBoxX (BBX) Computer delivers an updated, modern day version of the Commodore 64, Apple II, TRS-80 style computers.",Hardware,12078.0,12078.0,10000.0,USD,Maximite BBX  - The Modern Day BASIC Language Computer,1
105,"Chip is easy, reusable, and cute. From electronics kit to a programmable friend, Chip is perfect for makers of all ages.",Hardware,3521.0,3521.0,1000.0,USD,Chip for Raspberry Pi,1
1157,"Moff band is a wearable smart toy.
 
Everything you do. Everything you hold. Change into toys.",Hardware,78871.96,78871.96,20000.0,USD,Moff: a wearable smart toy changes everything into toys,1
38,"We're building a huge, clear pin-tumbler lock to assist in the hands-on education of basic lock mechanics and lockpicking. ",Hardware,1844.0,1844.0,750.0,USD,B.A.L.L.S. — Big Articulated Lock Learning System,1
759,"Able-HD: The Latest in HD Monitor Technology -
This 17"" portable monitor weighs less than an iPad and has HD 1080p resolution.",Hardware,99720.0,99720.0,5000.0,USD,Able-HD: Portable HD Monitor for Laptop & Smartphones (DIY),1
20,The award-winning LHS Robotics Team has its sights set on nationals. Our baby robot needs a more athletic sibling to live the dream.,Hardware,1082.0,1082.0,1000.0,USD,Play a Role in the Birth of a Robot,1
92,The BZB Solderless Breadboard is a Modular Electronics Exploration Station with built in Arduino compatability.,Hardware,5156.0,5156.0,4200.0,USD,BizzyBee Breadboard With Built In Arduino,1
255,"An ultra high quality SMART illumination system that's flexible, super-thin, soft, stable and can be shaped to your desires.",Hardware,14768.0,24700.8980234,15053.36418,GBP,Blinklums - Next Generation Lighting Technology,1
4,DIY FreeNAS Project to learn about and share learnt experience.,Hardware,55.0,51.4492792,51.4492792,AUD,DIY FreeNAS,1
